date,item_name,total_amount_sold
2023-02-10,HAWKEYE VODKA,3439
2024-04-23,HAWKEYE VODKA,3986
2024-05-03,HAWKEYE VODKA,4108
2025-04-03,HAWKEYE VODKA,2299
2024-08-13,HAWKEYE VODKA,2911
2024-06-24,HAWKEYE VODKA,1794
2023-11-24,HAWKEYE VODKA,3020
2024-11-18,HAWKEYE VODKA,2810
2025-03-06,HAWKEYE VODKA,3138
2023-03-24,HAWKEYE VODKA,3364
2023-04-12,HAWKEYE VODKA,2588
2023-08-24,HAWKEYE VODKA,2276
2023-10-31,HAWKEYE VODKA,3430
2024-12-16,HAWKEYE VODKA,1904
2023-04-18,HAWKEYE VODKA,3503
2023-10-03,HAWKEYE VODKA,2636
2024-02-01,HAWKEYE VODKA,1991
2023-10-05,HAWKEYE VODKA,1951
2024-06-13,HAWKEYE VODKA,2348
2025-03-09,HAWKEYE VODKA,156
2025-03-18,HAWKEYE VODKA,3822
2023-03-20,HAWKEYE VODKA,2605
2023-01-04,HAWKEYE VODKA,2630
2024-02-05,HAWKEYE VODKA,1820
2024-02-22,HAWKEYE VODKA,2685
2024-02-06,HAWKEYE VODKA,4950
2024-11-11,HAWKEYE VODKA,2631
2024-04-18,HAWKEYE VODKA,2823
2024-02-08,HAWKEYE VODKA,3911
2023-04-11,HAWKEYE VODKA,3180
2024-01-12,HAWKEYE VODKA,1098
2024-08-07,HAWKEYE VODKA,3860
2024-08-04,HAWKEYE VODKA,398
2023-07-27,HAWKEYE VODKA,1811
2023-12-14,HAWKEYE VODKA,1798
2024-06-03,HAWKEYE VODKA,2417
2023-09-11,HAWKEYE VODKA,2542
2024-10-07,HAWKEYE VODKA,3386
2023-02-16,HAWKEYE VODKA,1422
2024-01-05,HAWKEYE VODKA,3420
2025-04-16,HAWKEYE VODKA,2744
2023-05-16,HAWKEYE VODKA,3066
2024-12-15,HAWKEYE VODKA,1982
2023-07-20,HAWKEYE VODKA,1995
2024-10-04,HAWKEYE VODKA,4452
2023-10-27,HAWKEYE VODKA,4061
2023-01-12,HAWKEYE VODKA,1671
2025-05-02,HAWKEYE VODKA,3122
2025-01-07,HAWKEYE VODKA,1671
2025-03-03,HAWKEYE VODKA,1711
2023-04-05,HAWKEYE VODKA,3370
2024-04-22,HAWKEYE VODKA,2036
2023-12-19,HAWKEYE VODKA,4344
2024-12-21,HAWKEYE VODKA,1756
2023-04-13,HAWKEYE VODKA,2200
2024-04-01,HAWKEYE VODKA,1561
2023-05-22,HAWKEYE VODKA,3362
2024-08-06,HAWKEYE VODKA,3841
2023-06-14,HAWKEYE VODKA,2862
2023-09-21,HAWKEYE VODKA,2270
2024-08-12,HAWKEYE VODKA,2784
2025-02-03,HAWKEYE VODKA,2575
2025-05-12,HAWKEYE VODKA,2363
2025-02-02,HAWKEYE VODKA,258
2024-08-27,HAWKEYE VODKA,3036
2025-03-19,HAWKEYE VODKA,2718
2025-04-30,HAWKEYE VODKA,2509
2024-01-22,HAWKEYE VODKA,3334
2023-10-09,HAWKEYE VODKA,2682
2023-09-15,HAWKEYE VODKA,3318
2024-11-26,HAWKEYE VODKA,3051
2023-07-21,HAWKEYE VODKA,3341
2024-05-19,HAWKEYE VODKA,780
2023-11-17,HAWKEYE VODKA,3327
2023-06-05,HAWKEYE VODKA,2402
2024-03-07,HAWKEYE VODKA,1940
2025-05-19,HAWKEYE VODKA,3211
2023-11-23,HAWKEYE VODKA,284
2024-10-30,HAWKEYE VODKA,3069
2024-06-11,HAWKEYE VODKA,3702
2023-06-30,HAWKEYE VODKA,4026
2024-08-26,HAWKEYE VODKA,2990
2023-10-18,HAWKEYE VODKA,2979
2024-08-29,HAWKEYE VODKA,2961
2025-02-06,HAWKEYE VODKA,2192
2024-08-21,HAWKEYE VODKA,3329
2024-02-11,HAWKEYE VODKA,2180
2025-04-20,HAWKEYE VODKA,195
2024-06-04,HAWKEYE VODKA,4484
2024-11-05,HAWKEYE VODKA,3193
2025-04-04,HAWKEYE VODKA,2903
2025-02-14,HAWKEYE VODKA,3282
2024-02-04,HAWKEYE VODKA,1185
2023-10-23,HAWKEYE VODKA,2661
2023-11-13,HAWKEYE VODKA,1526
2023-06-03,HAWKEYE VODKA,2630
2024-03-26,HAWKEYE VODKA,3837
2024-07-09,HAWKEYE VODKA,2712
2024-09-03,HAWKEYE VODKA,2891
2024-09-15,HAWKEYE VODKA,458
2025-05-04,HAWKEYE VODKA,126
2024-08-01,HAWKEYE VODKA,2237
2023-08-09,HAWKEYE VODKA,2851
2024-06-26,HAWKEYE VODKA,2699
2023-02-06,HAWKEYE VODKA,2512
2024-06-01,HAWKEYE VODKA,1996
2023-09-07,HAWKEYE VODKA,2012
2023-06-28,HAWKEYE VODKA,3670
2023-10-13,HAWKEYE VODKA,2414
2024-07-20,HAWKEYE VODKA,1923
2024-03-25,HAWKEYE VODKA,1989
2024-06-17,HAWKEYE VODKA,2381
2023-12-03,HAWKEYE VODKA,1284
2023-02-24,HAWKEYE VODKA,3976
2023-08-30,HAWKEYE VODKA,2746
2023-02-08,HAWKEYE VODKA,2131
2023-10-26,HAWKEYE VODKA,2043
2025-04-28,HAWKEYE VODKA,1775
2024-10-22,HAWKEYE VODKA,3169
2024-03-19,HAWKEYE VODKA,3587
2025-04-21,HAWKEYE VODKA,2403
2024-06-05,HAWKEYE VODKA,3096
2023-12-29,HAWKEYE VODKA,2329
2023-01-17,HAWKEYE VODKA,2619
2023-11-29,HAWKEYE VODKA,2366
2023-03-09,HAWKEYE VODKA,2359
2023-01-27,HAWKEYE VODKA,4025
2023-04-14,HAWKEYE VODKA,3560
2024-05-28,HAWKEYE VODKA,2174
2023-05-25,HAWKEYE VODKA,1967
2023-11-01,HAWKEYE VODKA,2002
2024-02-23,HAWKEYE VODKA,1268
2024-10-11,HAWKEYE VODKA,3766
2023-01-11,HAWKEYE VODKA,2444
2023-12-27,HAWKEYE VODKA,3544
2025-04-14,HAWKEYE VODKA,2785
2024-01-31,HAWKEYE VODKA,3108
2023-06-22,HAWKEYE VODKA,2032
2024-04-09,HAWKEYE VODKA,3862
2023-04-26,HAWKEYE VODKA,2652
2023-03-27,HAWKEYE VODKA,2481
2024-12-04,HAWKEYE VODKA,3160
2024-02-20,HAWKEYE VODKA,2754
2023-08-03,HAWKEYE VODKA,2612
2024-05-16,HAWKEYE VODKA,2884
2023-05-17,HAWKEYE VODKA,2272
2025-02-25,HAWKEYE VODKA,3069
2023-12-28,HAWKEYE VODKA,2600
2025-02-27,HAWKEYE VODKA,2173
2023-11-21,HAWKEYE VODKA,4620
2023-08-15,HAWKEYE VODKA,2958
2024-07-08,HAWKEYE VODKA,2687
2023-12-12,HAWKEYE VODKA,3336
2023-09-20,HAWKEYE VODKA,2261
2023-09-29,HAWKEYE VODKA,3740
2024-11-12,HAWKEYE VODKA,3202
2023-08-11,HAWKEYE VODKA,3392
2023-09-05,HAWKEYE VODKA,2610
2025-02-05,HAWKEYE VODKA,4094
2024-12-23,HAWKEYE VODKA,2048
2023-09-27,HAWKEYE VODKA,2626
2024-03-06,HAWKEYE VODKA,3286
2023-07-12,HAWKEYE VODKA,2596
2024-06-20,HAWKEYE VODKA,2246
2024-05-20,HAWKEYE VODKA,2811
2023-12-26,HAWKEYE VODKA,1944
2024-01-15,HAWKEYE VODKA,2270
2025-03-20,HAWKEYE VODKA,1843
2025-05-21,HAWKEYE VODKA,3528
2024-11-29,HAWKEYE VODKA,4169
2023-07-24,HAWKEYE VODKA,2991
2025-01-28,HAWKEYE VODKA,3244
2023-11-22,HAWKEYE VODKA,3836
2025-04-02,HAWKEYE VODKA,3641
2023-07-13,HAWKEYE VODKA,1486
2024-06-28,HAWKEYE VODKA,1878
2023-06-16,HAWKEYE VODKA,4555
2024-07-21,HAWKEYE VODKA,1062
2025-01-05,HAWKEYE VODKA,766
2023-08-31,HAWKEYE VODKA,2822
2024-05-30,HAWKEYE VODKA,2461
2025-03-05,HAWKEYE VODKA,1065
2024-12-22,HAWKEYE VODKA,296
2023-06-07,HAWKEYE VODKA,2677
2024-05-21,HAWKEYE VODKA,2537
2025-04-08,HAWKEYE VODKA,3730
2023-08-16,HAWKEYE VODKA,2626
2024-02-16,HAWKEYE VODKA,1685
2024-10-01,HAWKEYE VODKA,4640
2024-05-31,HAWKEYE VODKA,3440
2025-05-06,HAWKEYE VODKA,4170
2024-09-24,HAWKEYE VODKA,3189
2024-01-03,HAWKEYE VODKA,3559
2023-10-22,HAWKEYE VODKA,1702
2025-02-17,HAWKEYE VODKA,2860
2024-07-05,HAWKEYE VODKA,1324
2024-05-15,HAWKEYE VODKA,2641
2024-07-01,HAWKEYE VODKA,2905
2023-12-01,HAWKEYE VODKA,2732
2024-01-11,HAWKEYE VODKA,1688
2023-05-02,HAWKEYE VODKA,2792
2025-05-13,HAWKEYE VODKA,3817
2024-01-16,HAWKEYE VODKA,3455
2024-05-02,HAWKEYE VODKA,2624
2024-04-08,HAWKEYE VODKA,2522
2024-02-28,HAWKEYE VODKA,3495
2025-04-17,HAWKEYE VODKA,1483
2025-05-14,HAWKEYE VODKA,2876
2023-11-26,HAWKEYE VODKA,779
2023-11-06,HAWKEYE VODKA,1132
2024-06-29,HAWKEYE VODKA,2025
2023-09-13,HAWKEYE VODKA,3844
2025-01-21,HAWKEYE VODKA,5256
2023-03-17,HAWKEYE VODKA,3636
2024-01-26,HAWKEYE VODKA,2527
2023-10-30,HAWKEYE VODKA,2459
2025-04-10,HAWKEYE VODKA,1875
2023-05-08,HAWKEYE VODKA,2652
2023-02-07,HAWKEYE VODKA,3223
2024-04-16,HAWKEYE VODKA,3676
2025-01-02,HAWKEYE VODKA,3285
2023-07-17,HAWKEYE VODKA,3229
2023-01-26,HAWKEYE VODKA,1706
2025-03-30,HAWKEYE VODKA,168
2024-05-07,HAWKEYE VODKA,3352
2024-10-13,HAWKEYE VODKA,324
2023-11-10,HAWKEYE VODKA,1394
2024-08-19,HAWKEYE VODKA,2950
2024-01-23,HAWKEYE VODKA,2403
2024-04-21,HAWKEYE VODKA,817
2025-01-14,HAWKEYE VODKA,1701
2024-06-30,HAWKEYE VODKA,751
2025-03-12,HAWKEYE VODKA,2775
2023-11-16,HAWKEYE VODKA,2418
2024-03-17,HAWKEYE VODKA,1203
2025-04-07,HAWKEYE VODKA,2100
2023-05-04,HAWKEYE VODKA,2020
2023-09-28,HAWKEYE VODKA,1641
2024-07-02,HAWKEYE VODKA,3169
2023-06-01,HAWKEYE VODKA,3142
2025-02-04,HAWKEYE VODKA,4169
2024-10-23,HAWKEYE VODKA,2624
2024-11-17,HAWKEYE VODKA,822
2023-02-28,HAWKEYE VODKA,2779
2025-01-03,HAWKEYE VODKA,1332
2024-04-04,HAWKEYE VODKA,2131
2025-05-08,HAWKEYE VODKA,2059
2024-12-31,HAWKEYE VODKA,2801
2023-02-27,HAWKEYE VODKA,2484
2024-01-07,HAWKEYE VODKA,140
2023-09-22,HAWKEYE VODKA,3682
2023-08-21,HAWKEYE VODKA,2352
2024-12-26,HAWKEYE VODKA,3469
2024-01-29,HAWKEYE VODKA,2168
2025-03-07,HAWKEYE VODKA,3369
2024-10-28,HAWKEYE VODKA,2784
2024-09-09,HAWKEYE VODKA,3252
2024-12-29,HAWKEYE VODKA,855
2023-02-14,HAWKEYE VODKA,1788
2024-09-23,HAWKEYE VODKA,2376
2024-11-06,HAWKEYE VODKA,3281
2023-11-30,HAWKEYE VODKA,1759
2024-03-29,HAWKEYE VODKA,3277
2023-01-31,HAWKEYE VODKA,2425
2025-05-26,HAWKEYE VODKA,42
2023-12-22,HAWKEYE VODKA,3838
2024-06-10,HAWKEYE VODKA,3063
2023-05-31,HAWKEYE VODKA,2561
2024-12-17,HAWKEYE VODKA,3694
2023-11-12,HAWKEYE VODKA,750
2023-03-02,HAWKEYE VODKA,1450
2024-01-02,HAWKEYE VODKA,2325
2023-08-08,HAWKEYE VODKA,2292
2023-11-05,HAWKEYE VODKA,1318
2023-11-08,HAWKEYE VODKA,3435
2023-01-30,HAWKEYE VODKA,2610
2023-03-23,HAWKEYE VODKA,1996
2025-01-24,HAWKEYE VODKA,2830
2024-05-06,HAWKEYE VODKA,1697
2023-09-02,HAWKEYE VODKA,6
2025-03-28,HAWKEYE VODKA,3741
2023-02-01,HAWKEYE VODKA,2766
2024-11-22,HAWKEYE VODKA,3015
2024-08-22,HAWKEYE VODKA,1987
2024-06-23,HAWKEYE VODKA,715
2023-02-17,HAWKEYE VODKA,3223
2023-12-20,HAWKEYE VODKA,3265
2024-09-12,HAWKEYE VODKA,2186
2025-03-14,HAWKEYE VODKA,3104
2023-03-28,HAWKEYE VODKA,3640
2023-05-18,HAWKEYE VODKA,2087
2025-01-31,HAWKEYE VODKA,4144
2023-08-01,HAWKEYE VODKA,3806
2023-11-07,HAWKEYE VODKA,3786
2024-11-01,HAWKEYE VODKA,3234
2023-03-01,HAWKEYE VODKA,2520
2025-01-12,HAWKEYE VODKA,240
2025-02-07,HAWKEYE VODKA,3827
2023-03-03,HAWKEYE VODKA,3827
2024-07-07,HAWKEYE VODKA,234
2024-07-17,HAWKEYE VODKA,3117
2024-11-27,HAWKEYE VODKA,2729
2023-08-29,HAWKEYE VODKA,4845
2024-11-14,HAWKEYE VODKA,2095
2023-12-16,HAWKEYE VODKA,593
2023-04-27,HAWKEYE VODKA,2194
2023-10-12,HAWKEYE VODKA,2046
2023-07-05,HAWKEYE VODKA,1991
2024-11-19,HAWKEYE VODKA,3400
2025-01-16,HAWKEYE VODKA,1426
2024-08-20,HAWKEYE VODKA,3622
2024-09-11,HAWKEYE VODKA,3350
2024-03-13,HAWKEYE VODKA,2767
2024-09-29,HAWKEYE VODKA,712
2023-08-22,HAWKEYE VODKA,3202
2023-02-22,HAWKEYE VODKA,1444
2025-05-28,HAWKEYE VODKA,3254
2023-01-10,HAWKEYE VODKA,3085
2024-05-22,HAWKEYE VODKA,2726
2025-05-05,HAWKEYE VODKA,2241
2024-03-28,HAWKEYE VODKA,1871
2023-01-29,HAWKEYE VODKA,22
2023-05-30,HAWKEYE VODKA,2806
2025-02-21,HAWKEYE VODKA,3451
2025-02-23,HAWKEYE VODKA,114
2023-06-21,HAWKEYE VODKA,2584
2023-11-28,HAWKEYE VODKA,2461
2025-03-10,HAWKEYE VODKA,1737
2025-03-02,HAWKEYE VODKA,186
2024-09-13,HAWKEYE VODKA,3233
2025-05-27,HAWKEYE VODKA,3497
2024-12-09,HAWKEYE VODKA,3727
2024-04-03,HAWKEYE VODKA,2840
2024-05-23,HAWKEYE VODKA,3461
2023-04-25,HAWKEYE VODKA,2714
2023-05-21,HAWKEYE VODKA,60
2024-12-12,HAWKEYE VODKA,2608
2023-08-10,HAWKEYE VODKA,2139
2024-10-25,HAWKEYE VODKA,2864
2023-06-08,HAWKEYE VODKA,3101
2025-03-25,HAWKEYE VODKA,3521
2024-11-04,HAWKEYE VODKA,2021
2024-12-06,HAWKEYE VODKA,2649
2023-12-21,HAWKEYE VODKA,1989
2024-06-18,HAWKEYE VODKA,4758
2024-12-19,HAWKEYE VODKA,3265
2025-04-11,HAWKEYE VODKA,3618
2023-02-23,HAWKEYE VODKA,4167
2024-09-20,HAWKEYE VODKA,3267
2023-11-14,HAWKEYE VODKA,4205
2024-09-25,HAWKEYE VODKA,2849
2023-01-05,HAWKEYE VODKA,2580
2024-12-10,HAWKEYE VODKA,2602
2023-03-22,HAWKEYE VODKA,2386
2025-01-17,HAWKEYE VODKA,2344
2025-01-08,HAWKEYE VODKA,1174
2024-07-23,HAWKEYE VODKA,3722
2024-11-09,HAWKEYE VODKA,1281
2025-04-25,HAWKEYE VODKA,3974
2025-02-12,HAWKEYE VODKA,2628
2023-04-06,HAWKEYE VODKA,3407
2024-08-05,HAWKEYE VODKA,2531
2025-03-13,HAWKEYE VODKA,1667
2025-05-11,HAWKEYE VODKA,288
2023-10-06,HAWKEYE VODKA,4036
2024-10-21,HAWKEYE VODKA,2984
2024-10-15,HAWKEYE VODKA,3277
2024-08-25,HAWKEYE VODKA,1304
2023-03-10,HAWKEYE VODKA,3311
2024-07-25,HAWKEYE VODKA,2054
2024-08-16,HAWKEYE VODKA,2720
2023-09-14,HAWKEYE VODKA,1901
2024-11-13,HAWKEYE VODKA,3138
2023-06-19,HAWKEYE VODKA,3301
2024-05-08,HAWKEYE VODKA,3016
2024-06-16,HAWKEYE VODKA,797
2023-06-29,HAWKEYE VODKA,3392
2024-05-10,HAWKEYE VODKA,2882
2023-06-20,HAWKEYE VODKA,3467
2025-01-27,HAWKEYE VODKA,3854
2023-08-25,HAWKEYE VODKA,4621
2024-07-16,HAWKEYE VODKA,3755
2023-04-28,HAWKEYE VODKA,3749
2025-01-19,HAWKEYE VODKA,1200
2023-11-25,HAWKEYE VODKA,90
2025-02-13,HAWKEYE VODKA,1787
2024-01-28,HAWKEYE VODKA,537
2024-09-04,HAWKEYE VODKA,3297
2024-10-14,HAWKEYE VODKA,1915
2024-09-05,HAWKEYE VODKA,3418
2023-01-16,HAWKEYE VODKA,2801
2024-03-20,HAWKEYE VODKA,2576
2023-07-10,HAWKEYE VODKA,2839
2024-03-24,HAWKEYE VODKA,494
2025-01-10,HAWKEYE VODKA,2813
2023-09-04,HAWKEYE VODKA,6
2024-10-08,HAWKEYE VODKA,3042
2023-09-08,HAWKEYE VODKA,2140
2023-10-17,HAWKEYE VODKA,3565
2024-07-19,HAWKEYE VODKA,863
2024-05-01,HAWKEYE VODKA,2878
2025-01-29,HAWKEYE VODKA,2540
2023-11-18,HAWKEYE VODKA,813
2025-01-06,HAWKEYE VODKA,1667
2025-01-20,HAWKEYE VODKA,3124
2023-07-03,HAWKEYE VODKA,3159
2024-09-30,HAWKEYE VODKA,2669
2024-07-29,HAWKEYE VODKA,1606
2023-02-13,HAWKEYE VODKA,2691
2023-09-01,HAWKEYE VODKA,3571
2023-01-03,HAWKEYE VODKA,2563
2023-01-20,HAWKEYE VODKA,3431
2025-04-24,HAWKEYE VODKA,1854
2025-04-18,HAWKEYE VODKA,3501
2024-07-31,HAWKEYE VODKA,2726
2023-07-08,HAWKEYE VODKA,2058
2024-06-07,HAWKEYE VODKA,3166
2023-03-13,HAWKEYE VODKA,2725
2024-04-24,HAWKEYE VODKA,2736
2023-01-09,HAWKEYE VODKA,2756
2024-02-15,HAWKEYE VODKA,1880
2024-06-12,HAWKEYE VODKA,3166
2023-09-18,HAWKEYE VODKA,2954
2023-06-02,HAWKEYE VODKA,1774
2024-07-18,HAWKEYE VODKA,2275
2025-02-20,HAWKEYE VODKA,1805
2024-01-04,HAWKEYE VODKA,2492
2024-10-09,HAWKEYE VODKA,3034
2024-07-11,HAWKEYE VODKA,2141
2025-05-20,HAWKEYE VODKA,4028
2024-01-30,HAWKEYE VODKA,3467
2025-03-17,HAWKEYE VODKA,2552
2024-06-09,HAWKEYE VODKA,1227
2024-11-07,HAWKEYE VODKA,1343
2023-06-06,HAWKEYE VODKA,4037
2023-03-14,HAWKEYE VODKA,2866
2024-09-16,HAWKEYE VODKA,2912
2024-11-15,HAWKEYE VODKA,2845
2025-02-18,HAWKEYE VODKA,3153
2024-07-10,HAWKEYE VODKA,2358
2023-02-02,HAWKEYE VODKA,1958
2024-07-28,HAWKEYE VODKA,329
2025-02-19,HAWKEYE VODKA,2866
2023-12-09,HAWKEYE VODKA,2766
2025-01-09,HAWKEYE VODKA,1129
2023-05-05,HAWKEYE VODKA,3026
2023-08-28,HAWKEYE VODKA,1623
2024-06-25,HAWKEYE VODKA,4124
2024-10-06,HAWKEYE VODKA,180
2024-02-09,HAWKEYE VODKA,2049
2024-12-28,HAWKEYE VODKA,1988
2024-10-20,HAWKEYE VODKA,1087
2023-04-20,HAWKEYE VODKA,2326
2024-12-30,HAWKEYE VODKA,1412
2024-03-08,HAWKEYE VODKA,2116
2023-04-03,HAWKEYE VODKA,2432
2025-01-26,HAWKEYE VODKA,168
2024-09-22,HAWKEYE VODKA,222
2023-09-09,HAWKEYE VODKA,3157
2023-02-03,HAWKEYE VODKA,4472
2024-06-14,HAWKEYE VODKA,4222
2023-05-12,HAWKEYE VODKA,3822
2023-11-27,HAWKEYE VODKA,2687
2024-10-02,HAWKEYE VODKA,3909
2023-06-15,HAWKEYE VODKA,2553
2024-05-12,HAWKEYE VODKA,1515
2025-03-23,HAWKEYE VODKA,128
2024-02-18,HAWKEYE VODKA,455
2024-06-19,HAWKEYE VODKA,2363
2023-10-16,HAWKEYE VODKA,1570
2023-01-13,HAWKEYE VODKA,3303
2024-10-03,HAWKEYE VODKA,2114
2023-05-23,HAWKEYE VODKA,4143
2025-05-01,HAWKEYE VODKA,1513
2023-01-18,HAWKEYE VODKA,2898
2023-11-03,HAWKEYE VODKA,2476
2025-03-26,HAWKEYE VODKA,2746
2023-01-08,HAWKEYE VODKA,2247
2024-03-04,HAWKEYE VODKA,1630
2023-04-10,HAWKEYE VODKA,2451
2023-08-23,HAWKEYE VODKA,2380
2023-10-25,HAWKEYE VODKA,2104
2023-09-12,HAWKEYE VODKA,2531
2024-04-25,HAWKEYE VODKA,2853
2025-05-15,HAWKEYE VODKA,1607
2024-12-05,HAWKEYE VODKA,2356
2023-02-20,HAWKEYE VODKA,2489
2025-05-30,HAWKEYE VODKA,2842
2024-02-13,HAWKEYE VODKA,2480
2023-10-02,HAWKEYE VODKA,2143
2024-03-11,HAWKEYE VODKA,2408
2024-04-29,HAWKEYE VODKA,1707
2023-03-31,HAWKEYE VODKA,3580
2024-02-19,HAWKEYE VODKA,3492
2023-12-10,HAWKEYE VODKA,1210
2024-01-09,HAWKEYE VODKA,3124
2025-04-01,HAWKEYE VODKA,4221
2023-05-03,HAWKEYE VODKA,2615
2023-04-04,HAWKEYE VODKA,3035
2025-03-31,HAWKEYE VODKA,2099
2024-02-27,HAWKEYE VODKA,3353
2025-02-09,HAWKEYE VODKA,150
2023-08-02,HAWKEYE VODKA,3565
2024-09-26,HAWKEYE VODKA,1600
2025-02-10,HAWKEYE VODKA,1985
2025-04-29,HAWKEYE VODKA,4013
2023-12-15,HAWKEYE VODKA,3751
2024-08-11,HAWKEYE VODKA,816
2024-01-08,HAWKEYE VODKA,2518
2023-10-24,HAWKEYE VODKA,3513
2025-05-09,HAWKEYE VODKA,3167
2023-04-17,HAWKEYE VODKA,3331
2024-06-02,HAWKEYE VODKA,508
2023-07-26,HAWKEYE VODKA,3151
2023-05-19,HAWKEYE VODKA,4661
2025-05-07,HAWKEYE VODKA,3134
2023-02-09,HAWKEYE VODKA,3700
2023-10-10,HAWKEYE VODKA,3590
2024-07-15,HAWKEYE VODKA,2384
2024-01-14,HAWKEYE VODKA,2036
2024-04-30,HAWKEYE VODKA,3487
2024-07-06,HAWKEYE VODKA,2361
2025-02-11,HAWKEYE VODKA,3603
2023-01-02,HAWKEYE VODKA,80
2024-07-04,HAWKEYE VODKA,1591
2023-12-04,HAWKEYE VODKA,1346
2025-01-23,HAWKEYE VODKA,2953
2025-02-26,HAWKEYE VODKA,2565
2025-04-09,HAWKEYE VODKA,3611
2025-04-27,HAWKEYE VODKA,156
2023-03-08,HAWKEYE VODKA,2929
2025-01-01,HAWKEYE VODKA,3
2024-04-19,HAWKEYE VODKA,2869
2025-04-15,HAWKEYE VODKA,4155
2023-04-21,HAWKEYE VODKA,3469
2024-09-19,HAWKEYE VODKA,2180
2025-03-16,HAWKEYE VODKA,261
2024-08-09,HAWKEYE VODKA,2493
2023-09-26,HAWKEYE VODKA,4678
2024-02-29,HAWKEYE VODKA,1882
2023-05-11,HAWKEYE VODKA,2550
2023-08-07,HAWKEYE VODKA,2927
2024-12-20,HAWKEYE VODKA,2665
2024-03-15,HAWKEYE VODKA,2084
2024-03-01,HAWKEYE VODKA,3730
2023-03-29,HAWKEYE VODKA,2638
2024-09-06,HAWKEYE VODKA,4207
2024-02-21,HAWKEYE VODKA,3283
2024-07-03,HAWKEYE VODKA,2459
2023-07-23,HAWKEYE VODKA,6
2024-07-30,HAWKEYE VODKA,3820
2025-03-27,HAWKEYE VODKA,1908
2024-05-14,HAWKEYE VODKA,3692
2024-01-17,HAWKEYE VODKA,2543
2023-03-30,HAWKEYE VODKA,1569
2023-12-08,HAWKEYE VODKA,756
2023-12-30,HAWKEYE VODKA,2003
2024-01-19,HAWKEYE VODKA,1641
2024-02-12,HAWKEYE VODKA,2282
2025-04-23,HAWKEYE VODKA,2781
2024-07-22,HAWKEYE VODKA,2375
2024-08-28,HAWKEYE VODKA,3479
2024-12-13,HAWKEYE VODKA,3154
2023-12-07,HAWKEYE VODKA,3673
2024-04-10,HAWKEYE VODKA,2480
2023-09-19,HAWKEYE VODKA,3137
2024-01-10,HAWKEYE VODKA,3292
2024-11-03,HAWKEYE VODKA,420
2024-10-18,HAWKEYE VODKA,2483
2024-03-27,HAWKEYE VODKA,2940
2023-07-25,HAWKEYE VODKA,2974
2025-01-30,HAWKEYE VODKA,1846
2023-05-24,HAWKEYE VODKA,2944
2024-09-17,HAWKEYE VODKA,3824
2023-09-28,TITOS HANDMADE VODKA,5412
2023-05-08,TITOS HANDMADE VODKA,6965
2023-06-28,TITOS HANDMADE VODKA,12519
2024-01-23,TITOS HANDMADE VODKA,3578
2024-02-26,TITOS HANDMADE VODKA,7020
2023-06-23,TITOS HANDMADE VODKA,7234
2023-09-27,TITOS HANDMADE VODKA,4397
2025-01-27,TITOS HANDMADE VODKA,20483
2024-03-24,TITOS HANDMADE VODKA,1232
2024-06-28,TITOS HANDMADE VODKA,6056
2023-01-24,TITOS HANDMADE VODKA,3809
2025-05-02,TITOS HANDMADE VODKA,8075
2024-01-29,TITOS HANDMADE VODKA,5012
2023-08-21,TITOS HANDMADE VODKA,8068
2024-01-24,TITOS HANDMADE VODKA,3657
2025-03-06,TITOS HANDMADE VODKA,7661
2024-10-22,TITOS HANDMADE VODKA,4801
2024-09-10,TITOS HANDMADE VODKA,4468
2023-02-08,TITOS HANDMADE VODKA,4148
2024-11-25,TITOS HANDMADE VODKA,6450
2023-07-11,TITOS HANDMADE VODKA,4678
2024-02-09,TITOS HANDMADE VODKA,4029
2024-02-18,TITOS HANDMADE VODKA,555
2024-06-18,TITOS HANDMADE VODKA,6271
2023-05-18,TITOS HANDMADE VODKA,6255
2024-03-26,TITOS HANDMADE VODKA,5159
2025-03-17,TITOS HANDMADE VODKA,4724
2025-05-06,TITOS HANDMADE VODKA,10616
2025-04-23,TITOS HANDMADE VODKA,4972
2024-04-24,TITOS HANDMADE VODKA,4185
2025-02-21,TITOS HANDMADE VODKA,5355
2024-09-20,TITOS HANDMADE VODKA,4545
2024-06-13,TITOS HANDMADE VODKA,5519
2025-04-11,TITOS HANDMADE VODKA,5049
2024-03-20,TITOS HANDMADE VODKA,4748
2024-10-01,TITOS HANDMADE VODKA,5516
2024-07-01,TITOS HANDMADE VODKA,13797
2025-01-24,TITOS HANDMADE VODKA,3487
2023-11-14,TITOS HANDMADE VODKA,9376
2024-12-21,TITOS HANDMADE VODKA,3002
2023-02-15,TITOS HANDMADE VODKA,5093
2023-01-27,TITOS HANDMADE VODKA,4808
2024-11-03,TITOS HANDMADE VODKA,1223
2024-01-19,TITOS HANDMADE VODKA,2276
2024-06-03,TITOS HANDMADE VODKA,6194
2023-05-31,TITOS HANDMADE VODKA,9487
2024-02-23,TITOS HANDMADE VODKA,2921
2024-05-22,TITOS HANDMADE VODKA,4684
2024-08-12,TITOS HANDMADE VODKA,7130
2023-12-05,TITOS HANDMADE VODKA,5807
2023-08-10,TITOS HANDMADE VODKA,5116
2023-11-21,TITOS HANDMADE VODKA,6335
2023-01-03,TITOS HANDMADE VODKA,5022
2025-03-16,TITOS HANDMADE VODKA,252
2024-08-23,TITOS HANDMADE VODKA,5686
2023-10-16,TITOS HANDMADE VODKA,4453
